label,lat,lon,system,speed,datetime_utc,date_time_c,fdom,wtemp,chl_rfu,chl_ugl,turb,B2,B3,B4,B5,SCL,ndti,ndci,flag,flagneighbor,dwl
6956,31.86391,-99.02971,brownwood,6.8,2022-08-06T19:51:16Z,2022-08-06T14:51:16Z,8.45,30.67,1.42,10.32,10.2,398,603,329,316,6,-0.2939914163090129,-0.02015503875968992,0,0,536
6957,31.55766,-99.67915,ivie,10.2,2022-08-07T17:47:46Z,2022-08-07T12:47:46Z,9.32,29.52,1.04,9,3.98,315.5,349.5,222.5,208,6,-0.22202797202797203,-0.03368176538908246,0,0,504
6957,31.86388,-99.02973,brownwood,6.8,2022-08-06T19:51:17Z,2022-08-06T14:51:17Z,8.45,30.67,1.43,10.35,10.21,398,603,329,316,6,-0.2939914163090129,-0.02015503875968992,0,0,536
6958,31.55767,-99.67921,ivie,10.2,2022-08-07T17:47:47Z,2022-08-07T12:47:47Z,9.31,29.53,1.03,8.97,3.96,315.5,349.5,222.5,208,6,-0.22202797202797203,-0.03368176538908246,0,0,504
6958,31.86386,-99.02976,brownwood,6.8,2022-08-06T19:51:18Z,2022-08-06T14:51:18Z,8.46,30.67,1.45,10.43,10.24,398,603,329,316,6,-0.2939914163090129,-0.02015503875968992,0,0,536
6959,31.55768,-99.67926,ivie,10.2,2022-08-07T17:47:48Z,2022-08-07T12:47:48Z,9.3,29.53,1.01,8.91,3.98,315.5,349.5,222.5,208,6,-0.22202797202797203,-0.03368176538908246,0,0,504
6959,31.86384,-99.02979,brownwood,6.7,2022-08-06T19:51:19Z,2022-08-06T14:51:19Z,8.46,30.67,1.46,10.46,10.24,398,603,329,316,6,-0.2939914163090129,-0.02015503875968992,0,0,536
6960,31.5577,-99.67931,ivie,10.2,2022-08-07T17:47:49Z,2022-08-07T12:47:49Z,9.29,29.54,1,8.87,3.96,330,358.5,225.5,227,6,-0.22773972602739723,0.00331491712707182,0,0,502
6960,31.86382,-99.02982,brownwood,6.7,2022-08-06T19:51:20Z,2022-08-06T14:51:20Z,8.46,30.67,1.47,10.51,10.24,398,603,329,316,6,-0.2939914163090129,-0.02015503875968992,0,0,536
6961,31.55771,-99.67937,ivie,10.2,2022-08-07T17:47:50Z,2022-08-07T12:47:50Z,9.27,29.54,0.99,8.81,3.96,330,358.5,225.5,227,6,-0.22773972602739723,0.00331491712707182,0,0,502
6961,31.8638,-99.02985,brownwood,6.7,2022-08-06T19:51:21Z,2022-08-06T14:51:21Z,8.46,30.67,1.49,10.56,10.28,443,653,377,344,6,-0.26796116504854367,-0.04576976421636616,0,0,538
6962,31.55772,-99.67942,ivie,10.1,2022-08-07T17:47:51Z,2022-08-07T12:47:51Z,9.27,29.55,0.96,8.71,3.97,330,358.5,225.5,227,6,-0.22773972602739723,0.00331491712707182,0,0,502
6962,31.86378,-99.02988,brownwood,6.9,2022-08-06T19:51:22Z,2022-08-06T14:51:22Z,8.45,30.68,1.5,10.59,10.28,443,653,377,344,6,-0.26796116504854367,-0.04576976421636616,0,0,538
6963,31.55774,-99.67947,ivie,10,2022-08-07T17:47:52Z,2022-08-07T12:47:52Z,9.25,29.55,0.95,8.67,3.99,330,358.5,225.5,227,6,-0.22773972602739723,0.00331491712707182,0,0,502
6963,31.86376,-99.0299,brownwood,6.8,2022-08-06T19:51:23Z,2022-08-06T14:51:23Z,8.45,30.68,1.5,10.59,10.3,443,653,377,344,6,-0.26796116504854367,-0.04576976421636616,0,0,538
6964,31.55775,-99.67953,ivie,10,2022-08-07T17:47:53Z,2022-08-07T12:47:53Z,9.24,29.56,0.97,8.75,3.96,330,358.5,225.5,227,6,-0.22773972602739723,0.00331491712707182,0,0,502
6964,31.86374,-99.02993,brownwood,6.8,2022-08-06T19:51:24Z,2022-08-06T14:51:24Z,8.45,30.68,1.5,10.6,10.31,443,653,377,344,6,-0.26796116504854367,-0.04576976421636616,0,0,538
6965,31.55777,-99.67957,ivie,10,2022-08-07T17:47:54Z,2022-08-07T12:47:54Z,9.24,29.56,0.95,8.68,3.96,330,358.5,225.5,227,6,-0.22773972602739723,0.00331491712707182,0,0,502
6965,31.86372,-99.02995,brownwood,6.8,2022-08-06T19:51:25Z,2022-08-06T14:51:25Z,8.46,30.68,1.52,10.66,10.34,443,653,377,344,6,-0.26796116504854367,-0.04576976421636616,0,0,538
6966,31.55778,-99.67963,ivie,10,2022-08-07T17:47:55Z,2022-08-07T12:47:55Z,9.23,29.56,0.93,8.63,3.99,328.5,366,230.5,229.5,6,-0.22715842414082144,-0.00217391304347826,0,0,504
6966,31.8637,-99.02998,brownwood,6.8,2022-08-06T19:51:26Z,2022-08-06T14:51:26Z,8.46,30.68,1.51,10.63,10.36,443,653,377,344,6,-0.26796116504854367,-0.04576976421636616,0,0,538
6967,31.5578,-99.67968,ivie,10.2,2022-08-07T17:47:56Z,2022-08-07T12:47:56Z,9.22,29.57,0.95,8.69,3.99,328.5,366,230.5,229.5,6,-0.22715842414082144,-0.00217391304347826,0,0,504
6967,31.86368,-99.03001,brownwood,6.8,2022-08-06T19:51:27Z,2022-08-06T14:51:27Z,8.46,30.68,1.5,10.6,10.36,469,677,393,371,6,-0.26542056074766357,-0.0287958115183246,0,0,536
